Price,Close,High,Low,Open,Volume
2010-07-20,7.580276966094971,7.61067179814165,7.222765629287458,7.309736121111379,1074950800
2010-07-21,7.650995254516602,7.9793162448189365,7.643773430251857,7.977510587856337,1185671200
2010-07-22,7.794844150543213,7.824335749457833,7.683196350041833,7.754518607852927,645318800
2010-07-23,7.822527885437012,7.83576936853853,7.712385232212918,7.7367611970388355,533388800
2010-07-26,7.802670001983643,7.827346519002497,7.755423166692397,7.824337089660449,420551600
2010-07-27,7.947115898132324,7.968782976272358,7.833361929829575,7.850515267736231,584771600
2010-07-28,7.8532233238220215,8.004594740023142,7.831857590350898,7.934777617432572,519985200
2010-07-29,7.767457008361816,7.904081832110453,7.706969511474956,7.845700533137031,643806800
2010-07-30,7.741575241088867,7.81530420766505,7.670854898500272,7.700648633266251,448210000
2010-08-02,7.880011558532715,7.902280535557944,7.812903282682764,7.837579803557862,428055600
2010-08-03,7.882414817810059,7.922439007179459,7.80688017954324,7.854728882171616,417653600
2010-08-04,7.914015293121338,7.95313626154446,7.833665550672033,7.909802092672671,420375200
2010-08-05,7.875492572784424,7.920031300770908,7.840884554774611,7.876394999334335,289097200
2010-08-06,7.827042579650879,7.8691737685618195,7.753011453563994,7.817712950948138,444897600
2010-08-09,7.876998424530029,7.889036138118594,7.811394492643728,7.868872566064906,303128000
2010-08-10,7.806581020355225,7.837879082152903,7.750606444187537,7.819822508038858,451920000
2010-08-11,7.529117584228516,7.694632954735247,7.517682558315593,7.685906012963332,620054400
2010-08-12,7.577266693115234,7.616689000283816,7.4066357167759005,7.42378905708371,534920400
2010-08-13,7.496316909790039,7.579976630082407,7.496015565079645,7.573055344774091,354869200
2010-08-16,7.452381134033203,7.523703410488357,7.42168495197799,7.450575476265249,318430000
2010-08-17,7.582683563232422,7.6627327514637615,7.499323601969781,7.525806571877446,422640400
2010-08-18,7.615786552429199,7.6639366088099825,7.570947269464007,7.594420813697707,339696000
2010-08-19,7.519786357879639,7.6281233499190275,7.483674027199842,7.60886301164418,426706000
2010-08-20,7.512564182281494,7.641364487888976,7.493303842849742,7.505041013983761,384230000
2010-08-23,7.397005558013916,7.583586103594362,7.3804549069521554,7.5772667056554575,414041600
2010-08-24,7.220355033874512,7.312741655426983,7.1818351613524385,7.30281174899629,602565600
2010-08-25,7.309434413909912,7.342538132291532,7.1382023267307035,7.163480726272653,596867600
2010-08-26,7.23089075088501,7.3955029076134675,7.23089075088501,7.386474620253417,466505200
2010-08-27,7.271214485168457,7.30100742423784,7.088847143879617,7.2751271438421945,548391200
2010-08-30,7.297696113586426,7.395500519439015,7.242925324874728,7.245332867393291,383289200
2010-08-31,7.3157548904418945,7.35969175108063,7.232997600353369,7.278137429028834,420786800
2010-09-01,7.533329486846924,7.567334821224944,7.411450453366763,7.447261444723005,697037600
2010-09-02,7.588701248168945,7.588701248168945,7.480364241833998,7.561315852863541,415427600
2010-09-03,7.787319660186768,7.787620201225577,7.658819883625271,7.676575108899343,520788800
2010-09-07,7.758429527282715,7.810190084320809,7.711483251701729,7.72321961970057,342557600
2010-09-08,7.912206172943115,7.956443552914526,7.797247646756558,7.817711754265222,526551200
2010-09-09,7.916726112365723,8.020548632454197,7.912212369261388,7.976010676638876,438575200
2010-09-10,7.926954746246338,7.959757116522738,7.866466436157766,7.920334003259878,387542400
2010-09-13,8.03619384765625,8.07350995748161,7.997674770016247,7.999479623531069,388780000
2010-09-14,8.06689167022705,8.100295131375931,7.990453770209182,8.011218431392956,408150400
2010-09-15,8.131887435913086,8.136703322833608,8.060264678472878,8.070196189644365,429368800
2010-09-16,8.322986602783203,8.325996031663564,8.110225204249483,8.132494977964154,652103200
2010-09-17,8.286872863769531,8.364815042117808,8.23601473456965,8.356689184504807,634477200
2010-09-20,8.523409843444824,8.539961299125183,8.30131883195484,8.308240116014408,658677600
2010-09-21,8.539660453796387,8.647395594346174,8.510168855069045,8.542369341516002,668074400
2010-09-22,8.65943431854248,8.66635560381319,8.498734015842913,8.507762303317246,585289600
2010-09-23,8.694643020629883,8.810202684045445,8.60677010415163,8.616700818107956,786116800
2010-09-24,8.796961784362793,8.833375476084326,8.743696896203062,8.790341843673337,649488000
2010-09-27,8.762049674987793,8.869483442118977,8.757535934777191,8.846913937480391,482834800
2010-09-28,8.632645606994629,8.78040487362197,8.275736363022,8.78040487362197,1035042400
2010-09-29,8.647997856140137,8.721426315063459,8.606769885063912,8.64378465562649,469644000
2010-09-30,8.539058685302734,8.727143550930167,8.463824578334615,8.697050068860065,673391600
2010-10-01,8.502044677734375,8.624224285600967,8.46683475884115,8.611284142184461,448142800
2010-10-04,8.385279655456543,8.513477281483445,8.359097227785552,8.47435632125059,435302000
2010-10-05,8.695249557495117,8.710596446883152,8.480982134752612,8.48639991296259,501967200
2010-10-06,8.702768325805664,8.787030733459142,8.584500574690818,8.714806042209268,670868800
2010-10-07,8.703672409057617,8.741590415858052,8.634156598980788,8.73737721470401,408399600
2010-10-08,8.849620819091797,8.862560955951428,8.727140732167953,8.778599935054391,658403200
2010-10-11,8.888442039489746,8.945018479818104,8.865571994865855,8.869785193880722,427753200
2010-10-12,8.984143257141113,9.013033774378687,8.802076426102985,8.889950142195644,558544000
2010-10-13,9.032292366027832,9.087062358694315,9.022060308915249,9.034098023165347,630092400
2010-10-14,9.097596168518066,9.102410450848314,9.040116482188532,9.078937710593513,435296400
2010-10-15,9.471656799316406,9.479481312182678,9.175836854888301,9.251973374969213,922194000
2010-10-18,9.5697660446167,9.599858728702724,9.45811823301501,9.58390995971492,1093010800
2010-10-19,9.313667297363281,9.44246762814079,9.02868123711991,9.13039751386437,1232784000
2010-10-20,9.344964027404785,9.45691235519384,9.234822160274758,9.298920977413546,721624400
2010-10-21,9.314574241638184,9.471662460532473,9.232719357591355,9.400039637888016,551460000
2010-10-22,9.252878189086914,9.330218493617215,9.21766908053994,9.301027438565807,372778000
2010-10-25,9.294107437133789,9.377165265558931,9.282069721310217,9.30163141131644,392462000
2010-10-26,9.270330429077148,9.321188552618935,9.19810496674069,9.234819985251026,392929600
2010-10-27,9.263710975646973,9.32600412969935,9.196601932944898,9.25829400494989,399002800
2010-10-28,9.185770988464355,9.268828814894825,9.055164989258502,9.267323698660107,551051200
2010-10-29,9.057573318481445,9.205032145316187,9.054262544335478,9.155377765400297,430511200
2010-11-01,9.1538724899292,9.196605583248779,9.09428739578212,9.094889281654028,423889200
2010-11-02,9.30975341796875,9.334731270483378,9.238733322502089,9.238733322502089,433930000
2010-11-03,9.41327953338623,9.415687076837488,9.284779714226135,9.370245095987974,508348400
2010-11-04,9.577892303466797,9.635371201603817,9.48038839472681,9.493027998641324,642488000
2010-11-05,9.543583869934082,9.617012335435646,9.532148842529871,9.569464961122238,361253200
2010-11-08,9.588425636291504,9.623032872841927,9.532451046843766,9.545692537668963,281758400
2010-11-09,9.511987686157227,9.669076703180519,9.464440303758314,9.661552727088292,383544000
2010-11-10,9.57066822052002,9.592937191880779,9.435848209979145,9.528837558561866,384227200
2010-11-11,9.529138565063477,9.581802361694216,9.456913080179225,9.479483393533222,361284000
2010-11-12,9.269731521606445,9.524624128850286,9.137320664658949,9.509577787563776,795846800
2010-11-15,9.239940643310547,9.345268261058605,9.216768438832222,9.282673737004137,403606000
2010-11-16,9.075926780700684,9.256788995783895,9.007613965945103,9.200213352800105,657650000
2010-11-17,9.04312515258789,9.148151383441151,8.960668427689201,9.06419034624641,479449600
2010-11-18,9.281768798828125,9.319084912762078,9.16921937484562,9.18456625651133,494491200
2010-11-19,9.230609893798828,9.280866148709533,9.18577061065584,9.2679260068351,384843200
2010-11-22,9.430132865905762,9.430132865905762,9.204731820961365,9.229106994392165,393075200
2010-11-23,9.290792465209961,9.381676375023906,9.225489895340287,9.342553816275812,519447600
2010-11-24,9.473464965820312,9.491521538756755,9.381680199277035,9.389202565955186,413725200
2010-11-26,9.479483604431152,9.560736573596094,9.417490979286715,9.441565605726565,237585600
2010-11-29,9.535758972167969,9.554115282675543,9.370544945327572,9.494530198937587,445785200
2010-11-30,9.363622665405273,9.460223311737161,9.355196265566354,9.435545997923183,501858000
2010-12-01,9.521615982055664,9.562242069874282,9.479484777881238,9.487609834727785,461750800
2010-12-02,9.5742769241333,9.599855858676378,9.476171171134919,9.555618469131707,462837200
2010-12-03,9.552909851074219,9.58932272519397,9.519806946025138,9.539969712218916,342092800
2010-12-06,9.634466171264648,9.700070109541494,9.582403456715472,9.589024199834114,448481600
2010-12-07,9.57608699798584,9.750027208167408,9.573378913126113,9.74431049727955,391454000
2010-12-08,9.660345077514648,9.660646422158676,9.542980579901563,9.618815767639028,321935600
2010-12-09,9.622729301452637,9.705185239413204,9.600459528441222,9.694051558286183,294151200
2010-12-10,9.646805763244629,9.661551565304901,9.587821751417598,9.619420357881577,262511200
2010-12-13,9.680203437805176,9.782221826678667,9.660041478537758,9.761457178313975,439815600
2010-12-14,9.638678550720215,9.706389490752846,9.599857322477298,9.68201352019767,351008000
2010-12-15,9.640783309936523,9.720229797980814,9.605573404306131,9.629948565605353,417312000
2010-12-16,9.667567253112793,9.70849467536903,9.632960032227926,9.662752167719626,322030800
2010-12-17,9.648306846618652,9.68381729461105,9.636871019839294,9.679002209651319,386929200
2010-12-20,9.696460723876953,9.727758791075425,9.576688642595997,9.67810360548623,385610400
2010-12-21,9.756342887878418,9.76206039970093,9.691642190142716,9.720230552840913,256354000
2010-12-22,9.785232543945312,9.802085341881186,9.736781955258126,9.76115792190827,265921600
2010-12-23,9.738288879394531,9.784933819821225,9.725348737512384,9.780420078471662,223157200
2010-12-27,9.77078914642334,9.793660805113781,9.675693607888872,9.715718608804249,249816000
2010-12-28,9.794564247131348,9.830375244949481,9.78222599067996,9.807804930441854,175924000
2010-12-29,9.78914737701416,9.82405594833618,9.783429060365659,9.817133860139135,163139200
2010-12-30,9.740093231201172,9.795765646865302,9.721736120008456,9.794863220150653,157494400
2010-12-31,9.706992149353027,9.734678091873096,9.669374689589016,9.718728520365874,193508000
2011-01-03,9.91794490814209,9.938709559677994,9.775602578995006,9.799677199558632,445138400
2011-01-04,9.969706535339355,10.00611940996864,9.875212100176551,10.004313753108754,309080800
2011-01-05,10.051263809204102,10.061495869410834,9.915842697282418,9.91734781381169,255519600
2011-01-06,10.043135643005371,10.088877345999157,10.018157789905413,10.072927777800206,300428800
2011-01-07,10.115059852600098,10.121981136501677,9.98806437800704,10.05096022959101,311931200
2011-01-10,10.305553436279297,10.32902617816055,10.14665960796974,10.196614520638283,448560000
2011-01-11,10.281181335449219,10.381091190599653,10.21587791408028,10.378684450342469,444108000
2011-01-12,10.364835739135742,10.36513708377746,10.292009980468263,10.329627434783163,302590400
2011-01-13,10.402750968933105,10.431641474743314,10.347680451196139,10.387102748538073,296780400
2011-01-14,10.487018585205078,10.487018585205078,10.365440860086292,10.409076378029338,308840000
2011-01-18,10.251382827758789,10.375067522834636,9.810511610604877,9.916441079858192,1880998000
2011-01-19,10.19691276550293,10.490625705172075,10.13792958404692,10.48310173340133,1135612800
2011-01-20,10.011537551879883,10.18066341294856,9.934497790682462,10.124388306276447,764789200
2011-01-21,9.832182884216309,10.07774670196598,9.829473995921287,10.044342436900495,754401200
2011-01-24,10.155085563659668,10.155085563659668,9.832180686679239,9.836695231633264,574683200
2011-01-25,10.273955345153809,10.275159920361912,10.068416563964574,10.121381711757236,546868000
2011-01-26,10.347684860229492,10.400348661840564,10.276965288379174,10.320901344181868,506875600
2011-01-27,10.328422546386719,10.372961283081064,10.316987522062668,10.345575886458482,285026000
2011-01-28,10.114456176757812,10.364233901593183,10.037116682787397,10.357312618366691,592057200
2011-01-31,10.211358070373535,10.23302595372239,10.06028879050836,10.105428606980515,377246800
2011-02-01,10.383194923400879,10.401852578724338,10.261315867269705,10.27094603960997,426633200
2011-02-02,10.36182975769043,10.389816244395803,10.338657554209332,10.36574241751667,258955200
2011-02-03,10.335341453552246,10.359416875195096,10.188184054895087,10.346175393291528,393797600
2011-02-04,10.427431106567383,10.433449963578365,10.337451203217503,10.341363058481784,321840400
2011-02-07,10.589333534240723,10.63056068952734,10.461736195783969,10.469259364109895,485021600
2011-02-08,10.689249038696289,10.698879213590374,10.59746424678813,10.643507315121436,381040800
2011-02-09,10.77832317352295,10.803602374702473,10.67931578145335,10.688945149745493,482745200
2011-02-10,10.66938591003418,10.83369752869336,10.472573259861447,10.755153436167767,928550000
2011-02-11,10.738900184631348,10.767488550209936,10.63929010952383,10.675703792844837,367572800
2011-02-14,10.809019088745117,10.818046571750854,10.73468820477256,10.73709574786364,310416400
2011-02-15,10.83068561553955,10.832792617428707,10.759966049843445,10.809319073498829,284174800
2011-02-16,10.927886009216309,10.981150874030078,10.84873926090242,10.857766741007994,481157600
2011-02-17,10.7825345993042,10.841819129792858,10.728967580634272,10.750936808408307,530583200
2011-02-18,10.54961109161377,10.818647561079345,10.518313036347875,10.794873478583673,816057200
2011-02-22,10.18998908996582,10.394324798975505,10.16320639040005,10.296520413480899,872555600
2011-02-23,10.3106689453125,10.371456993021752,10.189992865934956,10.194808755339835,671854400
2011-02-24,10.318490982055664,10.386803795652495,10.18276938868504,10.35279846295073,499900800
2011-02-25,10.477387428283691,10.485512483930341,10.37627303534904,10.390115603697293,380018800
2011-02-28,10.629362106323242,10.684733998065807,10.566466239565647,10.57007755471224,403074000
2011-03-01,10.511993408203125,10.704893344115426,10.462940931883878,10.697370175095722,456136800
2011-03-02,10.596552848815918,10.663661873005816,10.484604562714294,10.531550825553143,602590800
2011-03-03,10.820452690124512,10.827373973293131,10.710911912796034,10.749131249703343,500788400
2011-03-04,10.833695411682129,10.842422352793887,10.765984473835177,10.835801609900722,453266800
2011-03-07,10.694060325622559,10.883950835338714,10.57218128964289,10.87582497697724,546123200
2011-03-08,10.706100463867188,10.75545430024759,10.60047150558699,10.680520716897114,356316800
2011-03-09,10.607089042663574,10.67600374664355,10.550814741365592,10.673896745001327,453306000
2011-03-10,10.432549476623535,10.525840177654452,10.379283783447942,10.506278485431874,507539200
2011-03-11,10.592644691467285,10.602576207684235,10.38229165828672,10.39222156733218,471080400
2011-03-14,10.639890670776367,10.727764365503193,10.572180546428552,10.62845484381703,435957200
2011-03-15,10.395233154296875,10.467758384366313,10.234834204436703,10.29502117737626,721081200
2011-03-16,9.931191444396973,10.322107936899926,9.818340639697437,10.292014442552453,1162011200
2011-03-17,10.07051944732666,10.220084394082514,9.950746630657665,10.13642390772515,659422400
2011-03-18,9.951050758361816,10.177655531937017,9.930887986461283,10.145455044398604,753214000
2011-03-21,10.210758209228516,10.223998892536866,10.089179694866866,10.111148927188708,409402000
2011-03-22,10.267934799194336,10.31066868475921,10.20594217801112,10.308863027622666,325922800
2011-03-23,10.207447052001953,10.238442960065589,10.109943176112466,10.210155135849678,372996400
2011-03-24,10.381390571594238,10.412387290919549,10.197518865071507,10.287498790226742,404712000
2011-03-25,10.579105377197266,10.594753605224867,10.443081590083835,10.474680194433514,448910000
2011-03-28,10.546001434326172,10.66276567596465,10.546001434326172,10.627555757368937,309355200
2011-03-29,10.561647415161133,10.561647415161133,10.414189450120476,10.462338694530864,352900800
2011-03-30,10.491528511047363,10.559240241503957,10.455717522036093,10.552016810478415,329406000
2011-03-31,10.487920761108398,10.526741188436345,10.414191762219184,10.423219245309335,274019200
2011-04-01,10.369050979614258,10.580609424276851,10.331132976781218,10.566164968274563,418661600
2011-04-04,10.267633438110352,10.370252934877273,10.1836723969309,10.361525994540482,460084800
2011-04-05,10.198415756225586,10.299530112870467,10.111445307513746,10.141238238973179,482731200
2011-04-06,10.172840118408203,10.349188628900635,10.14575606268013,10.268538347478948,402539200
2011-04-07,10.174040794372559,10.244759531817017,10.112347929149546,10.17464187631893,373447200
2011-04-08,10.083159446716309,10.236335725184274,10.049755999244132,10.229414442152185,377535200
2011-04-11,9.954963684082031,10.101518456172238,9.93149094154598,10.053067854812218,398946800
2011-04-12,10.003107070922852,10.04313124440942,9.936900480897657,9.94562741735366,425639200
